"x"
8.03858365730154
15.4940352666076
-2.8253805898438
-10.1264048978261
3.06099233598143
8.99147243854507
3.45451099261783
-4.06605460698934
-3.77443103629978
9.32393900439553
-3.27780234911537
-1.40191816246431
-2.93685618870725
-2.08253854692014
16.9130950226532
-5.42525289695476
5.36668162725939
8.83953873416828
6.5359262847162
6.98113660365429
10.6832180941472
23.8726244333858
-3.30337391765904
2.04531009002124
-3.12838445161555
3.29285161454523
1.52144553587093
14.0138535145031
-1.33206747986969
4.11905058401457
3.07092826619636
4.59851029996589
7.24000013035366
-3.35018648084469
13.9262942126885
7.48998828084486
-1.80801989190898
6.01529441820914
0.368553861110839
-2.94033690545702
-3.64556538501409
1.71826693907382
6.91186669394007
-3.4921965571453
-3.57000706547385
-2.0845291327395
6.52765945819605
-1.80004875931131
-3.41104942235068
7.49227664629361
